user_id,age,location,device,account_age_days,event_demand,ticket_price,purchase_time_sec,resale_price,resale_flag,scalper,purchase_date
user_275,28,Delhi,Tablet,961,Medium,1500,46.22,1500,1,0,1/27/2024
user_58,37,Mumbai,Desktop,667,High,1500,28.73,1500,0,0,1/5/2024
user_414,35,Mumbai,Tablet,908,Medium,1000,6.04,1000,1,0,3/10/2024
user_447,36,Hyderabad,Desktop,272,High,500,5.89,500,1,0,7/25/2024
user_241,32,Delhi,Tablet,312,High,2000,43.55,2000,0,0,10/11/2024
user_31,42,Mumbai,Desktop,750,High,500,7.12,500,0,0,4/26/2024
user_103,23,Mumbai,Tablet,907,High,2000,35.65,2000,0,0,2/25/2024
user_57,44,Pune,Mobile,610,High,500,19.17,500,0,0,6/24/2024
user_313,28,Mumbai,Tablet,484,Medium,2000,41.88,2000,1,0,6/29/2024
user_235,39,Mumbai,Desktop,153,Low,2000,15.66,2000,0,0,4/13/2024
user_207,40,Hyderabad,Mobile,266,Medium,1000,10.51,1000,0,0,11/24/2024
user_440,44,Hyderabad,Mobile,885,Medium,2000,5.94,2000,0,0,10/24/2024
user_376,44,Delhi,Mobile,944,High,500,53.2,500,0,0,5/31/2024
user_487,41,Hyderabad,Tablet,773,Low,500,2.16,500,1,0,3/6/2024
user_444,31,Hyderabad,Tablet,574,Low,2000,47.01,2000,0,0,6/24/2024
user_196,24,Bangalore,Desktop,177,Low,1000,59.61,1000,0,0,7/22/2024
user_349,25,Pune,Mobile,984,Low,1500,8.5,1500,0,0,4/19/2024
user_346,44,Mumbai,Tablet,219,Low,500,1.75,500,0,0,4/24/2024
user_451,44,Delhi,Mobile,658,Low,1000,25.89,1000,0,0,3/11/2024
user_38,37,Delhi,Desktop,528,High,500,73.08,500,0,0,5/17/2024
user_159,35,Hyderabad,Mobile,976,Low,1000,2.19,1000,0,0,12/16/2024
user_44,40,Delhi,Tablet,706,High,1000,38.95,1000,0,0,9/5/2024
user_217,44,Pune,Tablet,959,High,500,18.52,500,0,0,6/24/2024
user_464,36,Bangalore,Tablet,435,High,1000,5.97,1000,1,0,7/9/2024
user_233,34,Hyderabad,Mobile,936,High,1000,5.49,1000,0,0,5/5/2024
user_475,34,Delhi,Tablet,926,Low,2000,1.67,2000,0,0,12/10/2024
user_143,39,Pune,Desktop,962,Medium,1000,1.62,1000,0,0,5/14/2024
user_359,33,Delhi,Mobile,486,Medium,500,30.77,500,0,0,4/3/2024
user_190,23,Mumbai,Desktop,655,High,2000,21.86,2000,1,0,2/1/2024
user_67,34,Hyderabad,Desktop,278,Low,500,89.32,500,0,0,2/28/2024
user_490,38,Pune,Tablet,677,High,1000,24.54,1000,0,0,7/28/2024
user_216,24,Hyderabad,Desktop,436,Medium,1000,36.23,1000,0,0,7/27/2024
user_231,33,Bangalore,Tablet,950,Low,1000,25.75,1000,0,0,9/8/2024
user_398,39,Mumbai,Desktop,959,Low,1000,37.68,1000,0,0,7/9/2024
user_138,31,Pune,Mobile,953,Medium,1500,14.34,1500,0,0,10/29/2024
user_47,29,Mumbai,Mobile,626,Low,2000,24.81,2000,0,0,1/14/2024
user_222,37,Bangalore,Desktop,386,High,2000,17.86,2000,0,0,5/29/2024
user_2,33,Delhi,Mobile,100,High,2000,13.15,2000,0,0,9/22/2024
user_24,42,Pune,Tablet,40,High,2000,61.5,2000,0,0,1/31/2024
user_436,35,Delhi,Mobile,755,High,1500,32.52,1500,0,0,5/11/2024
user_224,21,Mumbai,Desktop,867,Low,2000,50.33,2000,1,0,4/24/2024
user_241,30,Delhi,Tablet,13,High,2000,9.96,2000,1,0,1/16/2024
user_344,39,Bangalore,Desktop,593,High,1000,3.87,1000,0,0,8/17/2024
user_157,28,Bangalore,Desktop,729,Low,500,31.11,500,0,0,3/5/2024
user_374,26,Delhi,Desktop,347,Medium,500,3.36,500,0,0,5/31/2024
user_465,27,Delhi,Mobile,338,Low,1000,48.94,1000,1,0,12/8/2024
user_227,32,Pune,Desktop,474,Low,1500,0.08,1500,0,0,11/4/2024
user_257,25,Pune,Desktop,877,High,1500,20.88,1500,0,0,3/9/2024
user_301,30,Bangalore,Desktop,15,Low,2000,53.51,2000,0,0,10/21/2024
user_298,23,Hyderabad,Tablet,395,Medium,2000,2.31,2000,0,0,6/16/2024
user_94,22,Pune,Desktop,772,High,2000,39.96,2000,0,0,1/12/2024
user_22,34,Pune,Tablet,174,Medium,500,89.91,500,0,0,3/18/2024
user_470,35,Hyderabad,Mobile,586,Medium,1000,10.2,1000,0,0,10/13/2024
user_29,28,Pune,Mobile,86,High,1500,4.59,1500,0,0,7/27/2024
user_392,34,Hyderabad,Tablet,454,Medium,1000,6.29,1000,0,0,10/30/2024
user_10,19,Pune,Mobile,474,High,1000,7.36,1000,0,0,9/25/2024
user_401,29,Delhi,Tablet,568,Medium,500,83.96,500,0,0,2/22/2024
user_30,43,Hyderabad,Desktop,869,Low,2000,18.74,2000,1,0,1/2/2024
user_373,22,Bangalore,Mobile,834,Medium,2000,89.32,2000,0,0,9/10/2024
user_9,37,Delhi,Desktop,502,Medium,500,7.74,500,0,0,10/15/2024
user_204,36,Mumbai,Mobile,596,Medium,2000,30.17,2000,0,0,10/30/2024
user_103,20,Pune,Desktop,230,Medium,1500,6.2,1500,0,0,8/7/2024
user_489,29,Delhi,Tablet,263,High,1500,12.2,1500,0,0,8/2/2024
user_46,40,Hyderabad,Desktop,95,Low,500,17.98,500,1,0,1/19/2024
user_422,32,Mumbai,Tablet,74,High,2000,87.71,2000,0,0,10/12/2024
user_63,19,Pune,Desktop,526,High,2000,52.59,2000,0,0,4/3/2024
user_179,27,Delhi,Desktop,142,Low,1500,7.72,4233.88,1,1,7/30/2024
user_383,25,Pune,Mobile,168,Medium,1500,8.58,1500,0,0,3/31/2024
user_256,29,Hyderabad,Tablet,483,High,1000,29.09,1000,1,0,6/16/2024
user_60,18,Mumbai,Tablet,708,Low,1000,11.19,1000,1,0,2/24/2024
user_463,19,Mumbai,Mobile,74,High,500,0.26,1035.11,1,1,5/29/2024
user_313,27,Hyderabad,Tablet,155,High,1000,5.15,1000,0,0,8/14/2024
user_375,43,Hyderabad,Mobile,583,Medium,500,9.62,500,0,0,10/23/2024
user_178,28,Delhi,Tablet,222,High,2000,5,2000,0,0,2/29/2024
user_238,41,Delhi,Mobile,36,Low,2000,15.65,2000,0,0,2/9/2024
user_102,30,Delhi,Mobile,83,High,1500,17.71,1500,0,0,9/30/2024
user_340,34,Delhi,Mobile,879,High,500,9.15,500,0,0,5/28/2024
user_48,27,Hyderabad,Mobile,385,Medium,500,6.22,500,1,0,7/14/2024
user_296,24,Delhi,Mobile,801,High,500,5.62,500,0,0,3/1/2024
user_450,26,Bangalore,Tablet,398,Low,1500,8.8,2300.86,1,1,2/21/2024
user_76,43,Delhi,Mobile,688,Low,1000,40.09,1000,0,0,12/9/2024
user_288,38,Hyderabad,Tablet,805,High,2000,17.91,2000,1,0,12/2/2024
user_53,22,Mumbai,Tablet,71,Low,500,1.72,873.88,1,1,10/6/2024
user_67,24,Pune,Mobile,389,Medium,500,17.51,500,0,0,6/24/2024
user_435,42,Hyderabad,Tablet,534,High,2000,14.69,2000,0,0,10/1/2024
user_323,31,Pune,Tablet,697,Medium,1500,61.72,1500,0,0,6/21/2024
user_495,25,Mumbai,Mobile,796,Low,1500,55.64,1500,0,0,3/6/2024
user_148,28,Bangalore,Mobile,566,Low,2000,10.11,2000,0,0,9/15/2024
user_191,23,Pune,Desktop,726,High,2000,27.71,2000,1,0,10/6/2024
user_83,41,Delhi,Tablet,26,Low,500,33.07,500,0,0,9/18/2024
user_198,19,Delhi,Mobile,158,High,2000,16.15,2000,1,0,1/29/2024
user_168,24,Pune,Tablet,230,Low,1000,6.72,1000,0,0,3/16/2024
user_31,31,Pune,Desktop,697,High,2000,7.64,2000,0,0,8/5/2024
user_12,32,Mumbai,Tablet,755,High,500,69.72,500,1,0,11/17/2024
user_411,23,Bangalore,Mobile,30,Low,2000,15.34,2000,1,0,8/20/2024
user_341,41,Mumbai,Tablet,991,Medium,500,0.63,792.21,1,1,2/13/2024
user_384,44,Hyderabad,Desktop,938,Low,1000,36.75,1000,0,0,12/4/2024
user_200,23,Delhi,Tablet,604,High,1000,14.73,1000,0,0,1/21/2024
user_424,21,Pune,Tablet,385,Low,500,4.55,500,0,0,10/9/2024
user_24,24,Delhi,Desktop,413,High,500,11.97,500,0,0,12/2/2024
user_449,21,Pune,Tablet,514,Low,1500,73.76,1500,0,0,1/3/2024
user_77,43,Bangalore,Desktop,995,Low,2000,10.09,2000,0,0,3/30/2024
user_86,41,Bangalore,Tablet,250,Medium,1500,3.48,1500,0,0,11/1/2024
user_227,31,Mumbai,Mobile,734,Medium,1000,6.95,1000,1,0,6/12/2024
user_347,36,Pune,Desktop,756,High,1500,15.37,1500,0,0,4/25/2024
user_151,37,Pune,Mobile,385,Low,1000,48.29,1000,0,0,3/26/2024
user_160,33,Delhi,Tablet,55,Medium,500,85.23,500,1,0,5/31/2024
user_142,31,Delhi,Tablet,539,High,1000,7.37,1000,0,0,5/7/2024
user_253,25,Pune,Tablet,707,High,2000,19.66,2000,0,0,12/6/2024
user_462,36,Delhi,Desktop,557,High,500,2.29,500,0,0,10/26/2024
user_456,31,Delhi,Mobile,758,High,2000,18.62,2000,0,0,9/17/2024
user_23,25,Hyderabad,Desktop,631,Medium,500,5.33,500,0,0,11/8/2024
user_366,43,Hyderabad,Tablet,783,Low,2000,0.7,4372.71,1,1,3/15/2024
user_139,20,Bangalore,Tablet,584,Medium,1500,19.03,1500,0,0,10/1/2024
user_371,35,Mumbai,Tablet,601,Low,2000,34.79,2000,0,0,9/11/2024
user_284,20,Mumbai,Desktop,135,Low,1000,43.86,1000,0,0,7/22/2024
user_387,29,Delhi,Mobile,744,High,2000,34.56,2000,0,0,10/24/2024
user_271,39,Mumbai,Desktop,343,High,1000,10.99,1000,0,0,7/17/2024
user_9,29,Pune,Tablet,174,Medium,2000,31.28,2000,0,0,5/1/2024
user_100,29,Delhi,Tablet,460,High,500,7.52,500,0,0,11/13/2024
user_497,18,Mumbai,Mobile,538,Medium,500,6.6,500,0,0,7/19/2024
user_442,44,Delhi,Mobile,896,Low,1000,38.81,1000,0,0,11/17/2024
user_75,28,Mumbai,Tablet,276,Medium,2000,51.53,2000,0,0,6/29/2024
user_92,37,Hyderabad,Mobile,944,Medium,2000,5.97,2000,0,0,4/16/2024
user_399,19,Mumbai,Tablet,834,Medium,1000,6.14,1000,0,0,11/22/2024
user_327,35,Hyderabad,Mobile,305,High,1500,8.9,1500,0,0,12/21/2024
user_214,34,Mumbai,Mobile,942,Medium,500,14.97,500,0,0,4/18/2024
user_279,42,Bangalore,Tablet,357,Low,500,0.5,1244.15,1,1,1/27/2024
user_348,25,Bangalore,Desktop,809,Medium,2000,0.03,2000,0,0,12/5/2024
user_93,30,Hyderabad,Mobile,489,Low,1000,0.45,1000,0,0,1/30/2024
user_170,37,Hyderabad,Tablet,175,Low,2000,60.97,2000,1,0,9/17/2024
user_227,20,Hyderabad,Tablet,685,Low,1000,8.11,1000,0,0,5/31/2024
user_121,21,Pune,Mobile,635,High,1500,33.79,1500,0,0,7/20/2024
user_341,20,Bangalore,Mobile,656,Low,2000,4.91,5959.15,1,1,2/12/2024
user_354,42,Bangalore,Mobile,941,Low,2000,32.49,2000,0,0,8/11/2024
user_224,44,Hyderabad,Mobile,649,High,1000,94.47,1000,0,0,7/22/2024
user_200,42,Bangalore,Tablet,588,Medium,1500,20.9,1500,0,0,3/19/2024
user_393,27,Delhi,Mobile,990,Medium,1500,34.04,1500,0,0,6/5/2024
user_363,37,Bangalore,Desktop,444,High,2000,19.37,2000,0,0,1/16/2024
user_305,18,Hyderabad,Tablet,761,Medium,1000,0.37,1000,0,0,10/10/2024
user_126,18,Pune,Desktop,526,Low,1500,162.22,1500,0,0,8/25/2024
user_402,30,Delhi,Desktop,842,Low,500,46.71,500,0,0,11/15/2024
user_444,33,Bangalore,Tablet,60,Medium,1000,46.43,1000,0,0,4/15/2024
user_244,38,Hyderabad,Tablet,584,High,1500,3.68,1500,0,0,3/21/2024
user_152,26,Bangalore,Desktop,649,High,1000,29.26,1000,0,0,8/7/2024
user_154,24,Delhi,Mobile,978,Low,2000,108.24,2000,0,0,3/11/2024
user_461,31,Bangalore,Mobile,56,Medium,2000,89.63,2000,1,0,5/9/2024
user_44,25,Hyderabad,Desktop,648,Medium,1500,12.11,1500,0,0,12/22/2024
user_190,42,Bangalore,Tablet,938,High,1000,24.6,1000,0,0,4/12/2024
user_26,26,Bangalore,Mobile,46,High,1000,16.75,1000,0,0,11/28/2024
user_204,30,Pune,Mobile,305,High,500,43.89,500,0,0,11/8/2024
user_33,36,Pune,Mobile,943,Low,1000,7.07,1000,0,0,8/2/2024
user_261,42,Bangalore,Mobile,741,Low,1500,13.97,1500,0,0,7/12/2024
user_380,34,Hyderabad,Tablet,113,Low,500,25.02,500,0,0,11/20/2024
user_340,33,Delhi,Desktop,817,Low,500,37.57,500,0,0,1/31/2024
user_139,37,Mumbai,Desktop,944,Low,1000,6.1,1000,0,0,3/1/2024
user_31,29,Hyderabad,Tablet,343,Low,1000,139.79,1000,1,0,3/20/2024
user_285,37,Pune,Tablet,793,Low,2000,104.14,2000,0,0,10/8/2024
user_306,26,Pune,Desktop,86,High,2000,40.73,2000,0,0,11/2/2024
user_49,29,Delhi,Tablet,254,Low,1500,79.75,1500,0,0,9/6/2024
user_58,42,Bangalore,Mobile,319,High,1500,29.87,1500,0,0,2/25/2024
user_226,40,Mumbai,Tablet,282,High,500,4.1,500,0,0,6/6/2024
user_493,42,Pune,Mobile,707,Low,1000,83.65,1000,0,0,9/29/2024
user_394,44,Bangalore,Tablet,24,Medium,500,17.07,500,0,0,4/22/2024
user_424,25,Mumbai,Mobile,874,High,500,28.56,500,0,0,8/14/2024
user_101,33,Delhi,Mobile,677,High,1000,31.25,1000,0,0,2/17/2024
user_125,21,Delhi,Tablet,629,Medium,1500,25.16,1500,1,0,7/28/2024
user_98,40,Mumbai,Desktop,453,Medium,1000,10.85,1000,0,0,1/30/2024
user_371,42,Hyderabad,Desktop,566,Low,2000,2.59,2000,1,0,3/18/2024
user_3,34,Hyderabad,Desktop,917,Medium,500,1.66,500,0,0,4/25/2024
user_287,30,Hyderabad,Mobile,925,Medium,1500,8.77,1500,0,0,6/30/2024
user_32,19,Pune,Mobile,805,Medium,1000,3.18,2353.73,1,1,4/3/2024
user_123,43,Hyderabad,Tablet,188,High,2000,14.69,2000,0,0,4/1/2024
user_303,41,Bangalore,Tablet,733,High,500,11.5,500,0,0,10/23/2024
user_57,37,Bangalore,Tablet,732,Low,1500,26.61,1500,0,0,5/13/2024
user_180,27,Mumbai,Tablet,75,Medium,1500,0.01,1500,0,0,4/26/2024
user_174,30,Pune,Desktop,891,Medium,1500,3.48,1500,0,0,11/20/2024
user_264,35,Hyderabad,Desktop,84,Medium,1500,25.17,1500,1,0,1/15/2024
user_309,24,Bangalore,Desktop,626,Low,500,17.57,500,0,0,2/4/2024
user_80,19,Pune,Mobile,766,High,1000,14.96,1000,0,0,1/19/2024
user_291,21,Hyderabad,Tablet,801,High,1000,27.74,1000,0,0,5/26/2024
user_69,39,Delhi,Desktop,697,Low,1500,7.45,1500,0,0,2/16/2024
user_160,31,Pune,Tablet,112,Medium,500,17.96,500,0,0,2/11/2024
user_282,32,Hyderabad,Tablet,38,Low,2000,70.97,2000,1,0,1/14/2024
user_332,41,Bangalore,Mobile,962,Medium,500,87.96,500,0,0,12/25/2024
user_119,24,Delhi,Tablet,192,High,1000,40.72,1000,0,0,1/14/2024
user_390,44,Mumbai,Tablet,644,Low,1000,81.26,1000,0,0,4/11/2024
user_352,34,Pune,Tablet,92,Medium,1000,43.18,1000,0,0,3/15/2024
user_264,39,Mumbai,Tablet,141,Low,1000,27.33,1000,0,0,9/23/2024
user_30,28,Hyderabad,Mobile,129,Low,500,0.21,500,0,0,1/21/2024
user_320,31,Delhi,Desktop,615,Medium,2000,27.8,2000,0,0,8/18/2024
user_355,25,Hyderabad,Tablet,453,High,500,0.25,500,0,0,12/26/2024
user_179,30,Pune,Mobile,608,High,1500,4.33,2705.12,1,1,8/28/2024
user_162,44,Bangalore,Mobile,841,Medium,500,28.73,500,1,0,10/8/2024
user_295,36,Pune,Tablet,116,Medium,2000,11.18,2000,0,0,8/24/2024
user_334,25,Pune,Mobile,815,High,2000,76.51,2000,0,0,3/7/2024
user_297,31,Bangalore,Mobile,355,Low,1000,29.28,1000,0,0,10/28/2024
user_331,25,Delhi,Tablet,902,Low,2000,0.03,2000,0,0,1/4/2024
user_242,42,Mumbai,Tablet,857,Low,500,64.85,500,0,0,11/6/2024
user_398,22,Pune,Desktop,285,High,1000,22.33,1000,0,0,4/18/2024
user_363,33,Hyderabad,Mobile,319,High,1000,22.45,1000,0,0,12/10/2024
user_338,35,Pune,Desktop,773,Low,1500,0.65,3619.2,1,1,8/6/2024
user_272,32,Pune,Desktop,182,Medium,1000,31.82,1000,0,0,9/25/2024
user_118,37,Mumbai,Tablet,587,Low,2000,69.03,2000,1,0,6/13/2024
user_46,43,Bangalore,Tablet,319,High,2000,2.72,2000,0,0,8/30/2024
user_218,40,Delhi,Mobile,752,Low,1000,6.79,1000,0,0,5/10/2024
user_182,32,Mumbai,Tablet,234,High,500,71.85,500,0,0,11/11/2024
user_180,32,Bangalore,Mobile,33,Medium,500,20.62,500,0,0,7/24/2024
user_149,23,Hyderabad,Tablet,983,Low,1500,28.87,1500,0,0,7/26/2024
user_369,25,Mumbai,Mobile,48,Low,1500,5.28,1500,0,0,10/9/2024
user_475,31,Delhi,Tablet,189,Low,2000,14.48,2000,0,0,9/29/2024
user_120,34,Mumbai,Mobile,570,Low,1500,9.39,1500,0,0,1/23/2024
user_271,19,Pune,Tablet,337,High,1000,119.56,1000,0,0,6/30/2024
user_451,37,Bangalore,Tablet,351,Medium,1000,12.52,1000,0,0,6/11/2024
user_75,20,Bangalore,Desktop,811,High,1500,5.5,1500,0,0,5/26/2024
user_286,40,Hyderabad,Tablet,24,High,1500,20.33,1500,0,0,10/21/2024
user_157,34,Mumbai,Mobile,27,Medium,500,41.23,500,1,0,10/3/2024
user_447,25,Bangalore,Desktop,485,Medium,500,0.62,500,0,0,10/21/2024
user_200,39,Pune,Desktop,833,Low,2000,0.46,2000,1,0,7/2/2024
user_83,19,Mumbai,Mobile,471,High,1000,0.47,1000,0,0,11/15/2024
user_118,24,Bangalore,Desktop,731,High,500,7.93,500,0,0,12/21/2024
user_122,26,Pune,Tablet,493,Medium,2000,19.99,2000,0,0,12/9/2024
user_487,37,Delhi,Desktop,55,Low,1500,25.12,1500,0,0,11/28/2024
user_95,39,Pune,Mobile,145,Low,1500,77.56,1500,0,0,12/14/2024
user_264,37,Delhi,Tablet,599,Low,500,67.36,500,1,0,4/29/2024
user_302,42,Delhi,Mobile,317,Low,1500,14.9,1500,1,0,9/27/2024
user_86,38,Delhi,Desktop,815,Medium,500,20.47,500,0,0,1/28/2024
user_123,38,Mumbai,Desktop,921,High,500,7.81,500,0,0,7/19/2024
user_464,42,Bangalore,Desktop,620,Low,1000,24.19,1000,0,0,5/19/2024
user_275,36,Mumbai,Mobile,569,High,1500,21.94,1500,0,0,6/25/2024
user_454,37,Hyderabad,Desktop,88,Medium,2000,12.67,2000,0,0,8/1/2024
user_498,42,Delhi,Mobile,459,High,500,0.64,500,0,0,7/16/2024
user_487,32,Hyderabad,Desktop,956,High,1000,2.01,1000,0,0,3/15/2024
user_139,25,Hyderabad,Tablet,815,Low,1000,39.01,1000,0,0,2/8/2024
user_245,27,Mumbai,Tablet,373,High,1000,8.65,1000,1,0,2/8/2024
user_199,21,Mumbai,Desktop,812,High,1500,9.46,4218.08,1,1,4/4/2024
user_157,42,Pune,Desktop,370,Low,500,6.23,500,0,0,3/5/2024
user_54,21,Mumbai,Tablet,763,High,1500,65.85,1500,0,0,2/12/2024
user_447,37,Pune,Desktop,190,High,1000,127.65,1000,0,0,1/23/2024
user_439,36,Pune,Tablet,827,Low,2000,22.1,2000,0,0,2/20/2024
user_411,27,Delhi,Desktop,121,Low,2000,5.22,2000,0,0,5/18/2024
user_211,33,Bangalore,Mobile,240,Medium,2000,39.1,2000,0,0,2/18/2024
user_44,23,Mumbai,Tablet,312,Low,2000,3.79,2000,0,0,3/17/2024
user_31,40,Bangalore,Desktop,166,Medium,1500,29.23,1500,0,0,6/9/2024
user_112,35,Hyderabad,Mobile,600,High,500,34.08,500,0,0,6/21/2024
user_227,25,Bangalore,Desktop,863,Low,1000,29.91,1000,0,0,9/7/2024
user_264,35,Hyderabad,Desktop,842,Low,1000,9.1,1000,0,0,10/19/2024
user_51,25,Hyderabad,Mobile,804,High,500,31.3,500,0,0,10/27/2024
user_280,29,Bangalore,Desktop,92,Low,1500,12.79,1500,0,0,10/7/2024
user_380,44,Bangalore,Mobile,400,Low,1500,23.7,1500,0,0,10/26/2024
user_173,28,Delhi,Tablet,557,High,1500,38.86,1500,0,0,9/21/2024
user_143,37,Pune,Tablet,211,Low,2000,46.44,2000,1,0,11/17/2024
user_341,35,Mumbai,Mobile,606,High,500,1.46,780.37,1,1,12/27/2024
user_39,19,Mumbai,Mobile,837,High,2000,32.92,2000,0,0,10/4/2024
user_248,31,Bangalore,Mobile,724,Medium,2000,7.19,2000,0,0,1/13/2024
user_157,24,Bangalore,Desktop,25,Low,2000,33.18,2000,1,0,11/21/2024
user_365,37,Bangalore,Tablet,364,Medium,500,92.62,500,1,0,9/6/2024
user_162,29,Bangalore,Tablet,455,Medium,1000,50.32,1000,0,0,12/4/2024
user_396,22,Mumbai,Mobile,451,Medium,1500,2.78,1500,1,0,10/8/2024
user_192,44,Bangalore,Mobile,637,Low,500,1.49,500,0,0,12/13/2024
user_166,33,Pune,Desktop,579,High,1500,14.09,1500,1,0,3/17/2024
user_397,18,Pune,Tablet,226,Low,1000,37.47,1000,0,0,8/31/2024
user_269,31,Bangalore,Desktop,319,Low,1000,1.84,1000,0,0,9/23/2024
user_361,30,Mumbai,Desktop,789,High,2000,13.11,2000,1,0,9/3/2024
user_151,21,Delhi,Desktop,410,Low,1500,13.35,1500,0,0,9/19/2024
user_220,32,Delhi,Desktop,745,Medium,1000,8.2,1918.9,1,1,10/12/2024
user_78,23,Delhi,Tablet,771,Medium,500,8.98,500,0,0,12/3/2024
user_287,36,Pune,Tablet,437,Medium,500,0.13,500,0,0,3/22/2024
user_233,26,Mumbai,Mobile,506,Medium,500,92.01,500,0,0,2/9/2024
user_198,28,Delhi,Tablet,801,Low,500,19.5,500,0,0,9/11/2024
user_99,18,Pune,Tablet,32,Medium,1500,16.48,1500,1,0,3/18/2024
user_159,33,Hyderabad,Tablet,954,High,500,46.33,500,1,0,3/30/2024
user_498,43,Hyderabad,Mobile,202,Low,500,7.95,500,0,0,5/28/2024
user_213,35,Bangalore,Tablet,487,Medium,2000,28.51,2000,0,0,10/12/2024
user_222,19,Delhi,Desktop,860,Medium,1500,5.46,1500,0,0,2/19/2024
user_281,31,Hyderabad,Tablet,143,Low,1000,45.49,1000,0,0,10/12/2024
user_18,23,Hyderabad,Mobile,323,Low,1500,25.02,1500,0,0,6/12/2024
user_250,34,Mumbai,Mobile,619,Medium,2000,62.02,2000,0,0,3/12/2024
user_254,31,Mumbai,Tablet,296,High,1500,3.34,3551.24,1,1,2/24/2024
user_409,37,Pune,Desktop,388,High,1000,43.46,1000,0,0,1/25/2024
user_176,20,Pune,Desktop,846,Low,1500,46.28,1500,0,0,10/20/2024
user_304,23,Mumbai,Desktop,973,Low,1000,40.59,1000,0,0,8/18/2024
user_435,20,Bangalore,Mobile,497,High,1500,14.49,1500,0,0,1/28/2024
user_11,31,Delhi,Desktop,621,Low,1500,27.61,1500,0,0,4/1/2024
user_308,18,Delhi,Mobile,15,High,500,20.99,500,0,0,10/25/2024
user_99,32,Bangalore,Desktop,108,Medium,2000,5.89,2000,0,0,6/2/2024
user_496,36,Hyderabad,Tablet,405,Low,1000,1.53,1000,1,0,1/10/2024
user_337,33,Bangalore,Mobile,223,Medium,2000,59.43,2000,1,0,5/5/2024
user_316,38,Delhi,Tablet,862,Medium,500,1.85,1176.83,1,1,9/3/2024
user_484,22,Bangalore,Mobile,240,Low,1000,23.41,1000,0,0,3/12/2024
user_117,29,Pune,Tablet,235,Low,2000,41.05,2000,0,0,10/6/2024
user_346,25,Mumbai,Desktop,161,High,1000,29.52,1000,0,0,2/7/2024
user_305,29,Delhi,Tablet,706,High,2000,5.19,2000,0,0,11/26/2024
user_213,35,Hyderabad,Desktop,32,Low,500,25.17,500,0,0,2/9/2024
user_156,32,Bangalore,Desktop,690,High,1500,47.36,1500,0,0,4/18/2024
user_190,18,Pune,Tablet,253,Low,1500,10.5,1500,0,0,2/14/2024
user_386,19,Hyderabad,Desktop,549,Medium,500,2.57,500,0,0,3/31/2024
user_299,23,Hyderabad,Mobile,940,Low,1500,9.64,1500,0,0,7/20/2024
user_14,38,Delhi,Tablet,775,High,1500,55.06,1500,0,0,2/12/2024
user_159,24,Delhi,Desktop,635,High,500,14.17,500,0,0,5/2/2024
user_440,30,Delhi,Desktop,345,High,1000,30.8,1000,0,0,6/10/2024
user_23,39,Hyderabad,Desktop,919,Medium,500,39.67,500,0,0,1/26/2024
user_181,28,Hyderabad,Tablet,813,High,2000,12.67,2000,0,0,8/17/2024
user_445,44,Pune,Tablet,105,High,2000,12.63,2000,0,0,12/15/2024
user_471,44,Mumbai,Mobile,976,Low,1500,15.04,1500,0,0,1/25/2024
user_41,39,Bangalore,Tablet,155,Medium,1500,4.58,2889.14,1,1,12/10/2024
user_229,27,Delhi,Desktop,743,Low,1000,10.26,1000,0,0,11/5/2024
user_56,23,Delhi,Desktop,946,High,500,5.53,500,0,0,5/21/2024
user_189,22,Bangalore,Tablet,82,Low,1500,0.51,1500,0,0,9/15/2024
user_155,40,Bangalore,Desktop,120,Low,1500,0.99,2482.33,1,1,1/19/2024
user_95,19,Hyderabad,Tablet,983,High,1500,25.47,1500,1,0,7/2/2024
user_388,42,Delhi,Desktop,348,Medium,2000,7.01,2000,0,0,12/11/2024
user_214,34,Pune,Mobile,383,Low,500,1.54,500,0,0,9/5/2024
user_33,36,Delhi,Desktop,490,Medium,2000,35.59,2000,0,0,6/19/2024
user_232,22,Hyderabad,Desktop,615,Medium,500,27.98,500,0,0,6/18/2024
user_35,29,Bangalore,Tablet,563,High,1500,22.88,1500,0,0,2/20/2024
user_257,37,Hyderabad,Mobile,378,High,2000,8.05,2000,0,0,9/10/2024
user_147,44,Pune,Mobile,856,High,1500,21.37,1500,0,0,5/29/2024
user_335,25,Bangalore,Mobile,288,High,1500,1.07,1500,0,0,8/30/2024
user_102,39,Pune,Desktop,578,Medium,1000,22.77,1000,0,0,11/24/2024
user_240,41,Mumbai,Tablet,478,High,1500,18.1,1500,0,0,7/26/2024
user_37,41,Bangalore,Mobile,320,High,2000,49.5,2000,0,0,3/13/2024
user_150,32,Bangalore,Tablet,176,Medium,2000,12.02,2000,0,0,1/9/2024
user_69,29,Mumbai,Tablet,719,Low,1500,40.39,1500,0,0,10/22/2024
user_99,32,Pune,Desktop,655,Medium,2000,145.33,2000,0,0,3/25/2024
user_142,35,Pune,Mobile,108,Low,1000,26.21,1000,0,0,1/30/2024
user_312,38,Pune,Mobile,47,High,1500,41.4,1500,0,0,5/22/2024
user_183,35,Mumbai,Tablet,189,Medium,2000,10.8,2000,0,0,1/21/2024
user_392,34,Bangalore,Tablet,508,Medium,2000,96.25,2000,0,0,11/11/2024
user_128,23,Mumbai,Desktop,661,Medium,2000,28.44,2000,0,0,7/19/2024
user_383,18,Pune,Desktop,323,High,1000,15.8,1000,1,0,1/23/2024
