user_id,account_age_days,ticket_price,purchase_time_sec,mouse_velocity_mean,mouse_velocity_std,click_frequency,keystroke_flight_time_ms,navigation_entropy,session_duration_sec,pages_visited,scroll_depth_pct,resale_price,resale_flag,scalper,purchase_date
user_3926,1435,136.17,46.52,324.72,153.02,1.142,145.4,1.196,228.3,8,66.5,136.17,0,0,2025-06-23
user_4864,65,424.83,0.52,2080.12,35.89,4.664,20.0,0.397,2.9,1,12.1,424.83,0,1,2025-02-23
user_1015,412,30.39,48.48,475.83,82.76,0.739,179.0,2.226,179.1,4,76.1,30.39,0,0,2025-05-17
user_4057,958,112.98,57.0,353.48,159.48,0.491,200.2,3.585,242.7,6,95.4,112.98,0,0,2025-01-11
user_4123,623,308.62,33.08,243.99,149.66,0.196,148.4,1.23,75.3,11,97.3,308.62,0,0,2025-04-02
user_792,706,444.03,67.46,388.82,128.43,0.242,162.8,3.329,185.8,5,100,444.03,0,0,2025-02-23
user_2325,45,29.2,90.49,540.5,94.9,1.391,112.6,2.278,171.9,7,43.9,29.2,0,0,2025-01-29
user_3225,173,334.21,50.07,308.87,129.14,0.922,156.4,2.479,197.6,6,37.7,334.21,0,0,2025-03-27
user_2898,1155,482.74,22.83,278.0,175.72,0.508,130.1,3.845,110.5,9,98.1,482.74,0,0,2025-01-12
user_1056,504,16.23,32.58,363.43,66.35,0.904,167.3,2.067,10,9,23.3,16.23,0,0,2025-01-21
user_3196,801,19.7,3,373.36,173.57,1.109,168.1,2.755,134.4,4,63.9,19.7,0,0,2025-03-02
user_894,496,43.76,26.87,394.83,138.82,0.452,226.6,1.639,63.7,5,79.2,43.76,0,0,2025-05-18
user_3842,248,188.8,25.67,563.16,110.65,0.819,229.3,2.93,247.1,9,83.3,188.8,0,0,2025-06-25
user_1482,1004,85.38,40.63,283.12,128.73,0.328,162.6,3.062,74.4,6,62.7,85.38,0,0,2025-04-13
user_2765,306,13.79,17.8,275.05,140.37,0.807,239.9,2.281,228.1,10,77.1,14.63,1,0,2025-04-20
user_3242,1101,138.86,44.09,186.65,191.84,0.242,114.2,2.218,64.5,6,44.8,138.86,0,0,2025-02-16
user_2254,180,112.47,45.5,358.0,37.28,0.951,293.6,2.926,309.0,6,41.8,112.47,0,0,2025-02-12
user_1384,1174,380.17,67.39,412.35,134.98,1.072,158.5,2.597,134.6,6,49.9,380.17,0,0,2025-04-19
user_2861,432,156.93,50.02,508.15,133.3,0.688,196.7,1.941,261.2,9,41.1,156.93,0,0,2025-03-15
user_4147,51,31.66,44.36,147.37,192.76,0.901,229.0,1.708,168.1,12,60.1,31.66,0,0,2025-01-24
user_4240,463,13.11,75.04,383.19,156.98,1.122,244.0,3.059,179.4,6,76.6,13.11,0,0,2025-06-10
user_2793,1335,135.19,93.11,464.31,149.33,0.569,229.7,1.81,215.2,5,68.1,135.19,0,0,2025-03-01
user_2300,1462,452.86,42.61,315.62,158.5,0.977,105.3,2.537,103.9,9,60.7,452.86,0,0,2025-05-04
user_3967,223,76.33,58.78,464.78,138.81,0.907,275.0,1.598,84.6,9,42.8,87.41,1,0,2025-03-14
user_4012,952,30.15,71.18,397.1,158.25,1.141,227.6,2.497,224.4,7,85.8,30.15,0,0,2025-05-15
user_3381,331,36.42,18.43,458.8,136.51,0.781,231.5,3.229,152.5,8,54.8,36.42,0,0,2025-04-10
user_4518,1474,297.28,44.25,413.02,149.7,0.664,203.2,2.544,228.0,13,79.5,297.28,0,0,2025-04-15
user_1214,482,52.79,65.76,252.01,116.82,0.825,284.6,2.459,271.5,6,84.3,52.79,0,0,2025-03-23
user_4618,199,74.17,16.92,600.1,92.36,2.292,31.6,1.483,79.1,2,50.4,74.17,0,1,2025-04-20
user_3987,726,373.09,22.85,379.88,127.94,1.03,279.5,2.689,123.2,5,39.3,373.09,0,0,2025-02-02
user_1850,652,181.69,67.43,249.25,121.42,0.856,122.7,2.458,112.8,4,100,181.69,0,0,2025-03-06
user_35,1491,42.23,58.72,286.56,206.44,0.94,213.2,2.068,47.7,4,44.1,42.23,0,0,2025-01-20
user_1003,1192,94.93,68.58,517.65,141.88,0.657,181.9,1.86,210.0,4,89.2,94.93,0,0,2025-05-11
user_2083,327,13.87,57.44,445.62,211.73,1.041,93.0,2.821,185.9,14,41.9,11.53,1,0,2025-05-21
user_4416,1493,25.56,39.34,433.64,103.2,0.713,177.9,3.044,96.0,8,38.6,25.56,0,0,2025-06-13
user_2839,49,88.07,44.08,439.0,183.55,0.539,180.5,2.396,44.7,3,72.7,88.07,0,0,2025-03-13
user_2117,526,14.4,73.76,249.4,68.35,0.217,149.7,1.125,219.4,8,81.4,14.4,0,0,2025-01-12
user_2281,1164,225.91,41.0,404.78,65.24,0.876,136.4,2.478,142.7,6,32.1,225.91,0,0,2025-04-26
user_3713,325,53.46,33.54,430.93,144.74,1.096,227.6,1.706,191.0,5,53.8,53.46,0,0,2025-03-30
user_1653,769,62.9,19.83,311.19,104.41,0.407,188.8,2.742,260.2,4,56.2,62.9,0,0,2025-03-06
user_1738,261,21.43,61.19,404.81,106.27,0.497,256.9,1.329,162.3,5,100,21.43,0,0,2025-04-19
user_2077,310,139.34,30.05,418.9,224.82,1.218,214.2,2.335,191.6,5,64.2,139.34,0,0,2025-06-15
user_2806,231,450.41,32.09,322.88,237.95,0.878,180.9,1.838,329.5,4,60.0,450.41,0,0,2025-03-01
user_4581,454,418.0,8.52,617.5,59.37,1.535,146.9,0.71,47.6,3,40.8,507.63,1,1,2025-01-24
user_4212,262,235.16,27.64,321.99,70.07,0.871,172.2,3.235,195.3,6,51.8,235.16,0,0,2025-02-14
user_2625,669,80.98,34.4,97.45,245.57,0.723,189.2,2.349,153.3,9,78.0,80.98,0,0,2025-05-11
user_2097,110,457.38,66.5,381.36,132.2,0.955,156.9,1.153,220.4,7,67.7,457.38,0,0,2025-03-16
user_874,1008,137.33,29.05,293.9,138.78,0.259,170.0,3.233,283.1,8,61.7,137.33,0,0,2025-01-25
user_3367,234,249.57,59.31,299.54,148.12,0.788,122.5,2.207,298.2,4,60.1,249.57,0,0,2025-06-25
user_1592,838,479.15,40.19,188.85,167.15,0.64,158.6,2.96,267.8,5,75.8,479.15,0,0,2025-02-11
user_2530,1013,176.61,52.52,316.35,116.23,0.621,236.8,2.875,144.4,6,67.6,176.61,0,0,2025-03-13
user_4557,564,80.06,10.38,708.8,68.19,1.362,76.0,1.052,25.4,4,25.0,192.1,1,1,2025-06-10
user_3811,1140,43.22,50.49,492.84,155.06,1.335,179.1,1.787,266.3,11,81.9,43.22,0,0,2025-04-08
user_1683,663,463.38,31.32,452.03,149.03,0.212,207.1,3.481,357.7,7,55.7,463.38,0,0,2025-06-24
user_2428,1313,74.85,39.67,52.46,132.81,0.321,135.5,4.298,143.1,6,70.3,74.85,0,0,2025-06-10
user_4990,29,238.18,1.59,1943.42,27.55,2.603,18.9,0.389,11.8,1,11.2,238.18,0,1,2025-02-23
user_739,1111,137.43,53.55,227.1,125.76,0.551,246.7,2.094,162.3,4,47.6,101.03,1,0,2025-06-14
user_848,1129,157.66,35.22,361.63,131.14,0.479,188.8,2.137,186.2,7,51.2,140.85,1,0,2025-01-26
user_3079,830,75.61,71.43,364.56,89.88,0.875,311.7,3.169,173.8,7,66.8,75.61,0,0,2025-05-30
user_4038,320,282.28,34.06,246.74,68.5,0.648,273.7,1.073,160.9,4,78.3,282.28,0,0,2025-02-07
user_2737,1198,135.79,24.46,155.8,148.08,1.022,221.8,3.428,180.1,6,45.5,135.79,0,0,2025-01-06
user_3422,899,30.48,43.56,323.22,104.6,0.944,195.2,3.701,108.9,5,96.4,30.48,0,0,2025-05-08
user_2698,1105,160.24,32.04,505.68,147.42,0.849,139.4,0.958,283.6,9,77.1,160.24,0,0,2025-04-26
user_4769,646,32.89,17.59,633.11,97.07,1.492,126.3,1.542,58.3,3,35.3,48.78,1,1,2025-06-24
user_3628,940,19.1,36.82,433.88,219.66,1.002,209.4,2.035,264.1,13,44.0,19.1,0,0,2025-03-29
user_4430,1294,26.96,45.01,541.9,177.32,0.329,111.8,1.854,295.4,12,92.5,26.96,0,0,2025-03-10
user_4965,46,105.4,3.65,1248.92,22.14,6.876,23.2,0.35,9.5,1,10.5,263.52,1,1,2025-04-05
user_106,1069,226.14,51.12,591.95,162.95,1.086,196.0,1.572,286.7,6,78.5,226.14,0,0,2025-05-20
user_3312,607,58.9,61.94,105.34,148.61,1.374,200.2,1.602,348.8,4,80.3,58.9,0,0,2025-01-22
user_1132,946,437.35,62.81,293.36,166.05,1.191,218.5,2.787,166.5,7,55.6,437.35,0,0,2025-05-19
user_2047,1113,61.74,54.48,384.95,187.06,1.147,266.5,2.092,474.0,6,67.8,61.74,0,0,2025-06-17
user_2089,852,149.96,21.86,504.56,137.47,0.726,196.1,1.548,203.1,10,89.7,149.96,0,0,2025-06-14
user_545,163,159.3,28.6,363.02,134.12,0.555,139.1,2.717,198.2,4,76.9,159.3,0,0,2025-06-27
user_3783,1495,135.16,43.38,486.96,238.32,0.68,183.6,1.41,167.9,11,76.3,100.98,1,0,2025-03-27
user_597,235,27.41,29.88,164.07,204.95,0.861,173.8,3.205,257.2,11,65.1,27.41,0,0,2025-03-26
user_3161,342,38.43,65.47,104.34,53.05,0.724,247.3,2.92,191.2,10,87.9,38.43,0,0,2025-04-08
user_4356,52,151.03,54.21,500.0,149.93,0.05,158.6,1.677,196.8,8,76.6,151.03,0,0,2025-06-24
user_1668,541,39.11,63.43,520.46,105.42,0.28,267.9,2.718,214.1,6,77.2,39.11,0,0,2025-03-28
user_2461,303,203.32,21.52,298.95,140.07,0.975,197.8,1.043,46.8,6,58.6,203.32,0,0,2025-04-06
user_1086,338,64.35,53.9,138.55,149.22,0.668,242.1,1.603,175.5,3,93.1,64.35,0,0,2025-01-20
user_4135,756,69.78,54.23,491.65,106.33,1.166,180.8,3.883,125.6,4,61.7,69.78,0,0,2025-05-10
user_2485,1217,134.18,56.65,559.95,156.94,0.474,100.6,3.626,118.8,6,60.0,134.18,0,0,2025-04-03
user_2985,1066,336.23,72.84,244.32,201.3,0.841,182.0,3.435,54.2,5,62.8,336.23,0,0,2025-03-30
user_1207,850,116.34,13.78,390.1,161.65,0.753,251.8,3.907,175.3,9,32.8,116.34,0,0,2025-01-01
user_2040,168,123.26,39.94,466.32,213.34,0.785,205.2,3.603,233.1,13,86.5,123.26,0,0,2025-03-30
user_3939,1302,302.6,21.78,272.07,60.63,1.122,163.2,2.076,190.1,7,61.2,302.6,0,0,2025-05-04
user_3235,113,67.16,12.36,221.22,235.75,0.789,151.8,2.812,103.5,11,91.9,67.16,0,0,2025-06-20
user_2706,946,224.66,45.7,410.26,255.1,0.837,149.2,2.916,33.2,7,58.8,224.66,0,0,2025-06-22
user_36,890,132.73,71.88,372.48,146.7,1.087,126.5,0.607,211.0,5,32.5,132.73,0,0,2025-02-22
user_3574,106,140.43,32.77,464.68,167.09,1.211,79.0,1.709,10,6,78.8,140.43,0,0,2025-02-09
user_3355,170,116.0,59.32,490.32,262.1,1.062,89.1,2.913,135.7,7,36.4,116.0,0,0,2025-06-29
user_2566,396,256.74,20.72,309.77,120.98,1.072,234.7,1.515,260.9,7,100,256.74,0,0,2025-06-15
user_4079,1044,34.41,46.59,318.83,160.19,1.357,224.2,1.943,129.7,5,77.2,34.41,0,0,2025-03-01
user_4317,1274,261.37,73.68,418.28,128.09,0.761,308.2,3.454,170.3,8,86.1,261.37,0,0,2025-04-02
user_2613,828,257.29,3,250.19,48.66,0.295,277.6,3.088,162.4,6,81.9,257.29,0,0,2025-06-21
user_4555,298,71.14,9.63,701.08,49.17,2.216,90.4,1.069,73.5,5,40.2,177.26,1,1,2025-05-17
user_268,1396,251.14,47.23,466.51,111.79,1.026,136.2,2.878,183.4,6,71.5,251.14,0,0,2025-05-27
user_3220,1147,97.96,25.95,427.57,73.58,0.781,191.5,1.233,164.2,3,41.9,97.96,0,0,2025-01-09
user_4480,1456,276.6,59.1,317.1,118.22,0.827,191.3,3.224,113.0,6,62.0,276.6,0,0,2025-01-05
user_2252,230,41.76,74.49,529.4,218.75,0.799,112.6,2.125,87.1,8,54.0,41.76,0,0,2025-03-31
user_4295,572,52.03,12.77,127.61,203.95,0.603,112.9,2.79,213.9,8,75.1,52.03,0,0,2025-02-26
user_4703,97,113.06,12.47,351.63,105.95,0.907,91.8,1.275,100.1,3,22.9,221.9,1,1,2025-03-07
user_53,1356,41.95,48.33,376.37,163.67,0.907,102.2,3.311,10,6,48.3,41.95,0,0,2025-02-27
user_1930,542,235.37,44.62,536.75,132.74,0.802,93.6,2.554,227.2,9,96.3,235.37,0,0,2025-04-10
user_2067,1271,235.85,14.13,221.31,175.57,0.66,245.7,2.702,312.4,6,47.0,215.72,1,0,2025-04-29
user_4727,362,40.14,12.45,469.65,50.12,1.28,146.5,1.103,77.9,6,14.5,56.29,1,1,2025-06-02
user_812,1068,49.17,21.94,330.89,215.15,0.65,160.2,2.839,245.8,7,57.1,49.17,0,0,2025-03-01
user_1030,922,107.41,36.2,64.84,221.05,0.655,229.9,2.171,277.1,14,83.1,107.41,0,0,2025-01-15
user_3795,951,126.15,56.62,336.48,147.21,0.708,162.6,1.414,201.4,10,73.5,126.15,0,0,2025-05-07
user_3296,1276,294.08,36.87,481.43,165.94,0.875,246.1,2.504,128.1,6,40.9,294.08,0,0,2025-02-21
user_1329,292,110.78,60.03,678.73,90.91,0.62,115.3,2.625,71.5,9,63.1,110.78,0,0,2025-04-18
user_483,489,178.58,44.51,485.49,83.43,0.717,248.1,3.577,309.4,7,81.3,178.58,0,0,2025-01-31
user_3166,740,52.9,42.89,83.12,108.02,1.003,140.4,2.367,86.3,6,88.5,52.9,0,0,2025-04-02
user_4794,269,184.46,10.52,548.48,69.54,2.113,61.6,0.626,29.4,4,12.5,342.16,1,1,2025-05-05
user_3803,785,30.23,12.75,173.59,126.05,0.551,196.4,2.839,82.1,8,72.0,30.23,0,0,2025-05-31
user_609,1456,440.22,72.5,298.15,143.28,0.564,275.1,2.678,157.6,11,55.3,440.22,0,0,2025-03-14
user_312,1219,46.27,54.59,399.93,125.44,0.781,227.4,3.209,158.7,5,46.5,46.27,0,0,2025-04-08
user_4312,480,106.92,41.34,476.98,171.59,0.127,166.7,2.805,133.0,5,79.5,106.92,0,0,2025-04-06
user_4103,704,164.63,49.42,367.39,106.73,0.719,104.8,1.131,262.4,11,91.7,164.63,0,0,2025-02-10
user_2443,945,133.98,39.84,405.49,197.9,0.67,104.3,2.565,10,8,78.1,133.98,0,0,2025-05-11
user_1491,932,42.54,27.28,37.38,198.19,0.827,176.9,2.678,294.0,8,65.7,46.64,1,0,2025-01-29
user_773,191,183.37,5.95,412.56,163.15,0.632,236.7,2.391,46.2,4,49.0,136.65,1,0,2025-04-01
user_3252,492,347.75,72.44,568.42,147.85,1.17,215.1,3.97,404.6,8,45.8,347.75,0,0,2025-06-13
user_2176,869,64.11,51.52,318.56,126.65,1.17,240.1,2.747,128.8,14,27.8,64.11,0,0,2025-01-17
user_4027,987,18.67,29.47,203.81,135.11,0.078,220.8,2.752,45.1,3,74.4,18.67,0,0,2025-01-21
user_3729,601,15.81,31.93,442.45,181.13,0.306,354.5,2.461,180.3,7,84.5,15.81,0,0,2025-05-11
user_1656,1322,66.01,49.87,199.26,155.58,0.671,171.8,1.889,119.3,7,55.7,66.01,0,0,2025-02-13
user_1736,855,98.83,54.7,338.49,173.66,0.977,124.7,2.473,219.2,10,100,98.83,0,0,2025-01-27
user_2227,277,208.04,30.25,367.56,88.11,0.329,220.5,2.151,282.1,5,100,208.04,0,0,2025-01-22
user_178,1110,362.68,3,258.34,182.15,1.011,216.8,2.025,194.5,7,79.0,362.68,0,0,2025-05-06
user_621,285,126.3,53.98,260.61,174.71,1.357,249.7,2.579,130.2,8,63.7,126.3,0,0,2025-03-11
user_1113,1172,104.85,33.75,500.6,207.25,0.874,177.4,1.257,233.4,6,95.1,104.85,0,0,2025-01-06
user_4495,1336,408.57,40.95,150.05,199.59,0.606,245.4,1.724,228.7,5,67.5,408.57,0,0,2025-06-24
user_1908,303,72.42,45.69,211.41,161.66,0.686,196.3,1.864,288.7,8,56.1,72.42,0,0,2025-05-04
user_1073,542,230.53,46.53,210.21,88.67,1.241,205.1,1.368,146.4,8,100,230.53,0,0,2025-01-24
user_2497,884,184.43,49.74,338.56,164.77,0.454,151.8,2.303,117.9,4,65.1,184.43,0,0,2025-03-24
user_1220,1120,21.08,33.21,518.18,138.32,0.641,214.6,1.814,173.2,4,33.8,21.08,0,0,2025-04-09
user_2948,175,347.87,23.24,267.58,213.62,0.85,319.1,1.144,141.0,10,82.3,347.87,0,0,2025-02-25
user_2129,185,23.47,48.77,458.18,134.3,0.865,245.0,2.778,129.1,6,93.2,23.47,0,0,2025-05-21
user_3604,545,83.8,66.3,321.46,182.43,0.813,271.7,2.206,225.9,4,47.5,83.8,0,0,2025-04-08
user_1968,126,183.96,22.19,505.86,118.49,0.702,156.0,0.928,212.7,12,42.6,183.96,0,0,2025-05-27
user_1956,693,10.83,43.58,247.67,142.68,0.732,148.6,3.699,198.1,8,64.1,10.83,0,0,2025-01-05
user_2048,319,234.04,20.35,388.51,131.68,0.54,210.5,3.59,301.1,8,36.0,234.04,0,0,2025-05-27
user_822,78,88.4,29.92,335.96,157.36,0.607,256.1,1.88,132.1,3,63.9,88.4,0,0,2025-03-17
user_3261,400,143.48,61.98,268.84,183.21,0.925,232.0,2.486,314.8,5,66.7,143.48,0,0,2025-03-29
user_2000,1449,34.49,58.1,257.95,120.0,0.907,207.6,2.698,54.7,4,72.6,34.49,0,0,2025-05-08
user_3064,1281,232.34,27.29,544.15,154.89,0.551,287.7,3.322,188.8,9,44.8,232.34,0,0,2025-04-22
user_2571,204,144.73,75.94,416.59,160.68,0.637,146.7,2.791,292.4,9,78.8,144.73,0,0,2025-02-20
user_2667,957,35.21,61.78,193.19,212.79,1.115,101.1,3.375,119.8,5,55.5,35.21,0,0,2025-03-27
user_2620,388,55.95,35.21,439.23,99.52,0.979,252.6,2.115,119.5,6,74.8,55.95,0,0,2025-05-18
user_3592,1439,295.81,90.18,295.4,156.76,0.296,64.7,0.5,246.8,8,58.2,295.81,0,0,2025-05-20
user_3682,1132,170.32,29.2,330.96,140.29,0.518,139.4,1.157,150.3,10,83.0,170.32,0,0,2025-06-26
user_3852,885,105.04,52.9,335.97,158.44,0.414,155.8,2.799,312.7,5,34.7,105.04,0,0,2025-04-10
user_1212,1116,350.04,31.11,608.38,182.72,1.254,179.2,2.241,372.2,9,48.9,350.04,0,0,2025-03-18
user_2810,1391,132.88,58.87,513.85,252.16,0.862,159.5,2.949,49.3,8,58.5,126.71,1,0,2025-01-25
user_3717,681,201.92,44.57,387.34,159.32,1.151,123.5,2.601,288.6,7,26.6,201.92,0,0,2025-04-14
user_740,640,52.44,76.61,491.9,169.82,1.351,195.7,2.128,343.6,6,39.5,52.44,0,0,2025-05-13
user_3401,136,51.91,25.13,305.17,149.04,1.455,169.5,3.146,112.8,7,74.0,51.91,0,0,2025-01-28
user_3555,694,56.1,63.3,330.12,273.5,0.786,191.1,1.933,177.9,5,52.4,41.19,1,0,2025-04-09
user_4230,1039,14.24,4.68,337.14,91.28,0.415,196.5,0.958,164.7,6,63.5,14.24,0,0,2025-03-22
user_1682,234,54.46,20.59,449.02,165.97,0.215,194.4,3.554,73.8,4,90.0,54.46,0,0,2025-06-01
user_3033,1182,229.36,47.96,363.91,118.48,1.138,94.2,2.721,10,9,63.2,229.36,0,0,2025-02-01
user_3702,506,23.22,42.2,452.26,153.09,0.843,129.0,2.134,119.2,10,77.2,24.06,1,0,2025-02-28
user_1648,1029,130.53,49.62,549.37,205.53,0.599,144.8,2.077,125.5,6,64.3,130.53,0,0,2025-04-18
user_529,614,41.5,52.15,436.86,172.85,0.647,200.1,1.966,127.4,3,83.6,41.5,0,0,2025-02-13
user_690,1329,101.86,15.89,366.54,256.59,0.692,251.1,2.542,336.6,8,68.7,101.86,0,0,2025-04-27
user_80,288,58.49,7.63,248.44,136.73,1.169,177.5,1.455,215.2,4,53.3,58.49,0,0,2025-01-17
user_1754,320,54.24,16.63,328.1,254.43,1.531,76.1,2.08,180.6,3,76.4,54.24,0,0,2025-05-13
user_1615,165,221.34,57.97,119.49,159.21,0.97,109.2,0.972,194.1,6,74.1,221.34,0,0,2025-06-13
user_3336,198,104.39,44.0,480.08,103.24,0.618,115.9,4.17,125.9,8,55.0,82.78,1,0,2025-01-09
user_2552,627,53.81,40.79,310.3,199.47,0.906,120.1,1.888,63.6,7,72.4,53.81,0,0,2025-04-06
user_1777,643,93.03,56.39,524.0,163.5,0.523,194.0,0.712,217.1,10,62.0,93.03,0,0,2025-04-11
user_4137,89,113.79,3,379.8,174.65,0.781,219.7,1.618,242.2,9,55.7,113.79,0,0,2025-03-27
user_3963,45,21.45,67.62,247.15,198.73,0.529,184.1,4.044,139.0,12,46.1,21.45,0,0,2025-03-02
user_3158,1161,403.35,54.79,193.36,198.79,1.251,38.4,1.988,182.4,3,91.8,365.26,1,0,2025-02-17
user_3008,661,41.0,62.93,499.96,226.07,0.425,167.7,3.189,100.4,7,75.3,33.53,1,0,2025-01-05
user_2945,1286,118.42,39.45,351.74,198.82,0.791,210.4,1.66,178.4,7,86.8,118.42,0,0,2025-02-14
user_1798,100,261.72,79.65,309.48,192.89,1.179,207.4,1.622,178.1,6,67.7,261.72,0,0,2025-06-06
user_3931,125,80.22,29.5,462.53,220.55,0.984,213.6,3.191,133.5,6,90.0,80.22,0,0,2025-02-17
user_2199,935,68.65,66.3,408.45,185.48,1.09,150.0,2.697,10,7,72.3,68.65,0,0,2025-01-06
user_2950,1163,91.31,34.55,37.74,179.6,0.898,186.7,3.034,103.2,7,95.2,91.31,0,0,2025-05-07
user_4164,1314,37.25,21.85,42.75,165.31,0.937,304.4,1.61,258.4,7,69.2,37.25,0,0,2025-02-02
user_2522,1123,36.09,53.01,197.08,168.55,0.853,275.5,1.559,264.3,4,65.5,36.09,0,0,2025-03-15
user_4833,675,104.24,15.33,237.77,45.16,1.404,93.4,1.38,72.6,3,61.5,104.24,0,1,2025-02-26
user_649,348,129.74,24.69,287.78,161.43,0.452,189.2,1.077,221.8,5,21.6,129.74,0,0,2025-04-12
user_338,880,264.94,44.14,190.62,115.34,0.707,119.5,3.626,277.1,7,35.7,264.94,0,0,2025-05-23
user_3701,666,17.81,73.82,293.8,207.08,0.724,143.4,1.96,255.6,8,71.3,17.81,0,0,2025-01-20
user_1382,914,78.88,40.25,368.64,39.52,1.172,134.2,2.033,169.7,9,66.7,78.88,0,0,2025-03-17
user_3013,85,48.1,55.21,374.44,174.58,0.88,177.4,3.079,81.7,6,75.9,48.1,0,0,2025-04-03
user_4733,123,15.07,10.4,763.39,74.6,2.536,91.6,1.641,88.3,3,26.7,21.32,1,1,2025-01-11
user_2108,512,35.2,29.71,48.94,45.73,0.731,102.1,2.302,121.8,14,91.6,35.2,0,0,2025-01-18
user_371,754,422.86,54.41,156.09,151.83,0.255,181.5,2.934,136.3,5,68.5,422.86,0,0,2025-06-09
user_2213,1344,72.66,3,283.66,130.59,1.097,277.4,3.488,150.2,8,74.2,72.66,0,0,2025-01-03
user_731,782,208.68,46.18,331.53,127.45,0.527,211.5,3.371,197.4,7,81.9,208.68,0,0,2025-05-07
user_2304,1479,55.68,48.95,357.03,216.47,0.808,183.8,2.214,122.3,7,53.5,55.68,0,0,2025-03-02
user_4715,405,134.65,11.44,379.9,48.3,2.61,97.9,1.022,53.9,5,38.2,269.93,1,1,2025-03-14
user_1258,249,22.58,50.53,339.64,161.0,0.939,178.3,2.702,399.9,14,41.8,22.58,0,0,2025-03-25
user_2466,298,289.58,5.12,478.3,75.63,0.719,167.1,2.754,58.1,9,62.8,289.58,0,0,2025-01-02
user_1180,544,82.98,44.5,397.32,117.49,0.667,191.7,1.211,127.9,8,59.4,92.12,1,0,2025-03-05
user_4280,908,474.17,45.3,393.41,224.77,0.097,159.5,3.808,213.6,6,95.7,474.17,0,0,2025-01-18
user_1146,1298,272.63,41.07,120.6,164.61,0.581,173.2,1.102,258.6,3,80.2,272.63,0,0,2025-04-04
user_2784,374,114.97,3,568.59,74.42,1.102,266.1,2.615,226.8,6,42.7,114.97,0,0,2025-03-01
user_1828,222,228.78,51.93,399.97,72.77,0.84,160.2,2.223,120.0,8,49.3,251.93,1,0,2025-03-11
user_2884,1180,134.16,63.42,264.72,182.26,0.117,129.5,1.413,124.7,9,50.9,134.16,0,0,2025-03-18
user_1312,721,59.52,25.28,422.38,128.15,1.223,116.1,1.08,201.4,4,50.2,59.52,0,0,2025-06-08
user_4772,197,55.93,7.68,550.01,81.62,1.805,60.4,1.392,100.5,3,47.9,123.11,1,1,2025-03-31
user_222,32,18.76,19.5,286.65,164.59,0.268,243.8,2.039,250.2,9,71.3,18.76,0,0,2025-01-28
user_790,434,147.89,54.91,472.3,162.76,1.058,275.0,1.174,192.0,7,51.5,147.89,0,0,2025-02-12
user_2756,1397,42.25,12.92,212.23,84.01,0.478,110.9,2.009,219.4,7,69.1,42.25,0,0,2025-06-14
user_3400,1290,85.05,43.82,384.11,68.18,0.306,78.6,1.473,158.2,3,77.4,85.05,0,0,2025-03-26
user_1726,411,38.81,62.9,454.45,115.35,1.257,170.8,3.226,74.2,8,60.8,38.81,0,0,2025-01-02
user_3787,457,70.47,47.46,278.73,216.24,1.157,210.5,2.004,213.8,5,84.8,70.47,0,0,2025-03-09
user_4917,42,239.21,2.43,1816.45,23.48,4.209,18.2,0.264,10.0,2,6.3,557.12,1,1,2025-03-01
user_45,602,255.18,18.16,347.18,157.05,0.92,171.9,2.327,77.6,8,54.5,255.18,0,0,2025-03-29
user_3710,1004,95.32,65.38,179.13,220.4,0.543,280.7,2.143,412.3,5,60.7,95.32,0,0,2025-05-06
user_4513,1056,135.13,65.81,472.94,120.15,1.122,220.0,2.734,72.8,10,82.4,135.13,0,0,2025-01-21
user_2875,159,154.55,51.75,430.08,178.97,0.703,237.0,3.6,10,4,66.3,156.68,1,0,2025-02-23
user_2305,1176,90.84,86.34,263.48,268.09,0.67,188.5,2.551,25.1,6,65.4,90.84,0,0,2025-01-17
user_3054,678,64.83,25.97,186.29,106.67,0.835,336.2,2.894,266.0,7,73.1,64.83,0,0,2025-06-01
user_4407,367,130.73,72.63,550.22,174.92,0.565,166.1,1.323,233.9,8,99.2,130.73,0,0,2025-05-01
user_2833,462,11.95,50.26,286.72,143.5,0.849,183.2,3.267,171.8,4,29.1,11.95,0,0,2025-06-16
user_2414,123,257.41,28.81,190.88,146.46,1.113,123.0,1.974,198.8,5,69.1,257.41,0,0,2025-03-22
user_4521,1114,359.4,33.98,249.88,52.7,0.525,135.8,2.924,220.9,7,67.7,359.4,0,0,2025-06-29
user_3618,1408,250.69,45.78,430.54,149.0,0.932,244.5,1.28,251.7,4,66.4,250.69,0,0,2025-05-12
user_1090,1113,189.24,74.87,317.81,22.76,0.566,120.7,0.874,210.6,5,76.0,189.24,0,0,2025-05-23
user_4547,811,225.25,40.23,561.25,149.75,0.672,236.0,3.216,201.8,5,89.4,225.25,0,0,2025-03-07
user_4096,137,39.83,49.16,380.75,119.04,0.805,142.7,3.692,167.8,7,90.9,39.83,0,0,2025-05-08
user_2744,1007,53.47,50.67,548.76,62.28,1.123,193.7,2.444,161.2,4,67.2,53.47,0,0,2025-06-10
user_758,188,83.49,49.38,421.66,165.8,0.29,131.7,2.371,148.6,6,64.1,83.49,0,0,2025-01-28
user_868,1008,35.04,26.73,336.04,151.61,0.9,122.7,2.968,114.3,11,76.0,35.04,0,0,2025-04-03
user_4094,853,53.24,28.67,218.3,205.8,0.6,204.0,3.271,105.9,3,84.8,53.24,0,0,2025-06-24
