user_id,account_age_days,ticket_price,purchase_time_sec,mouse_velocity_mean,mouse_velocity_std,click_frequency,keystroke_flight_time_ms,navigation_entropy,session_duration_sec,pages_visited,scroll_depth_pct,resale_price,resale_flag,scalper,purchase_date
user_4662,60,44.68,4.69,386.1528,72.846,1.9751,90.667,1.2548,53.8461,2,25.2768,87.33,1,1,2025-01-25
user_2741,1442,380.95,24.01,402.0129,207.2387,0.6442,226.6378,3.7051,196.592,7,63.0157,380.95,0,0,2025-02-16
user_3387,812,39.48,66.73,527.8713,128.4614,1.0114,116.417,3.6556,59.4175,9,48.0821,40.3,1,0,2025-02-04
user_2065,955,142.92,50.57,400.2616,220.2309,0.377,248.9185,1.8042,262.449,5,44.198,142.92,0,0,2025-01-12
user_4418,421,16.69,72.62,272.7361,76.9361,0.6904,134.0256,1.9986,227.4831,5,55.9785,16.69,0,0,2025-05-10
user_4754,100,69.02,14.76,784.3047,120.0749,0.8656,87.4561,0.9642,63.2571,7,27.661,130.46,1,1,2025-02-23
user_4532,1257,26.12,42.79,517.6371,144.8015,0.5895,250.7213,2.0773,157.1172,6,66.5768,26.12,0,0,2025-01-15
user_4880,62,146.79,2.42,1550.5304,38.8299,4.6933,17.4683,0.3559,1.7729,1,5.9578,146.79,0,1,2025-05-27
user_2189,1315,102.71,23.43,321.0784,119.5224,0.6774,84.1435,3.4773,239.5628,8,74.2224,102.71,0,0,2025-06-17
user_3825,844,146.96,59.86,468.4849,236.6859,0.6907,280.8941,2.9802,121.2961,3,51.1331,146.96,0,0,2025-01-22
user_3955,1042,266.72,50.45,301.126,156.0205,0.7788,79.4169,2.8894,146.3524,4,72.4935,266.72,0,0,2025-02-06
user_143,1498,81.82,14.97,142.0257,147.1181,0.4564,212.2489,2.216,202.4355,6,74.2165,81.82,0,0,2025-02-22
user_1411,402,139.14,42.41,201.2368,130.4316,0.8144,108.1364,4.0044,181.2078,5,46.8539,139.14,0,0,2025-05-05
user_102,331,163.76,50.41,510.9336,101.1742,1.3413,85.9977,1.7781,233.0921,6,55.0946,163.76,0,1,2025-05-12
user_4578,522,129.37,13.24,522.7036,85.8778,1.9662,86.0038,1.4845,55.8294,6,57.4149,223.66,1,1,2025-05-28
user_447,1023,144.07,33.62,396.5469,182.8735,0.245,197.4488,2.7627,67.6103,8,101.0475,144.07,0,0,2025-04-06
user_2964,211,83.89,54.92,409.0624,167.7729,0.6384,129.2812,2.6144,200.8779,6,75.2083,83.89,0,0,2025-03-31
user_2788,94,79.07,32.68,397.8392,200.9746,1.0659,231.462,3.1608,203.8026,6,44.9568,79.07,0,0,2025-04-29
user_2421,1052,94.84,62.53,277.3596,177.2642,1.0571,157.8976,2.0121,10.3652,8,50.6771,94.84,0,0,2025-01-24
user_3092,1159,65.84,7.78,64.489,185.7277,1.2154,246.3423,2.2413,9.9841,10,93.8434,65.84,0,0,2025-01-24
user_264,1235,70.13,55.87,194.4024,169.9519,0.0492,166.073,3.6646,179.0608,7,41.3711,70.13,0,0,2025-06-22
user_4973,72,62.89,3.31,1563.7499,25.6814,4.4229,11.9084,0.3473,8.3758,1,0,178.57,1,1,2025-03-05
user_4992,36,21.15,2.24,2005.1104,18.8581,3.7948,22.7799,0.2819,9.5242,3,0.0998,48.89,1,1,2025-05-06
user_3863,222,189.77,32.36,561.4039,257.4822,0.5554,280.0558,2.3332,135.8971,6,95.0496,189.77,0,0,2025-03-30
user_697,1191,142.34,10.83,414.2539,99.8738,1.4122,76.8712,2.5392,283.5643,7,107.421,142.34,0,0,2025-02-21
user_921,290,77.68,52.54,278.503,163.5757,1.0422,189.2241,3.353,229.7658,4,48.9467,77.68,0,0,2025-02-21
user_512,380,17.45,25.43,357.5362,107.5352,0.698,149.4371,2.4254,83.8372,5,71.5871,17.45,0,0,2025-05-10
user_2540,1269,60.27,14.27,331.5363,151.8806,0.6733,289.9371,0.5272,87.3993,6,80.5324,60.27,0,0,2025-02-25
user_88,911,47.11,50.3,311.072,99.3488,1.0981,80.4427,3.9836,274.1933,3,91.5243,47.11,0,0,2025-05-08
user_2223,101,84.88,22.43,474.92,123.962,0.4519,231.0341,2.6024,315.4863,7,77.1925,69.27,1,0,2025-05-09
user_4150,339,178.97,40.53,644.2242,269.5175,0.4009,257.8175,2.3775,151.2176,9,44.4801,178.97,0,0,2025-01-05
user_3650,473,226.73,29.76,309.7722,166.9506,0.6825,117.2449,2.2319,142.6781,5,78.2966,226.73,0,0,2025-06-25
user_2687,992,70.76,49.76,391.9637,174.2307,0.7739,88.8337,4.5728,168.2687,7,41.4066,70.76,0,0,2025-02-14
user_2521,1431,87.26,29.8,386.5355,136.6421,0.9366,139.3297,1.3239,186.2317,5,48.0969,87.26,0,0,2025-05-01
user_3927,477,120.7,15.03,288.5993,145.126,0.7548,194.3037,1.8303,145.7052,8,93.59,120.7,0,1,2025-01-31
user_1140,835,104.56,6.35,521.5067,225.6612,0.6393,159.322,2.4752,400.3284,8,61.5108,104.56,0,0,2025-05-15
user_366,969,112.4,43.64,414.1724,87.3741,0.5853,184.1231,2.0245,99.7991,6,60.7618,112.4,0,0,2025-01-04
user_1118,90,174.64,44.9,320.3272,149.2203,0.6003,120.4595,1.0378,59.9197,6,81.375,174.64,0,0,2025-01-11
user_1370,224,213.37,32.02,263.548,114.4093,0.7785,177.5212,3.4171,120.125,4,51.0808,213.37,0,0,2025-04-09
user_426,860,69.22,77.02,230.6067,93.9633,1.1523,171.7854,1.656,276.4138,7,54.0496,69.22,0,0,2025-06-30
user_4245,1394,404.24,30.74,280.5549,136.9013,1.0106,177.4577,2.7327,148.6071,3,89.1112,404.24,0,0,2025-03-01
user_1678,606,21.27,51.81,371.1677,116.2652,0.7375,32.2414,3.0174,105.498,5,81.6767,21.27,0,0,2025-01-26
user_1464,1430,296.67,38.99,518.4448,152.1719,0.7283,277.3697,2.1387,384.2673,6,23.2489,296.67,0,0,2025-04-01
user_3239,228,210.75,58.26,218.7124,104.0179,0.5828,157.2251,2.2002,69.5492,8,79.9938,210.75,0,0,2025-03-07
user_1380,881,347.31,11.81,522.87,262.1942,0.962,48.6664,2.9381,189.3218,7,51.2538,347.31,0,0,2025-03-30
user_4793,751,139.43,24.99,545.4445,28.9987,1.7615,48.3942,1.7619,52.5316,4,38.9501,290.49,1,1,2025-01-07
user_3334,754,72.72,59.42,306.2368,119.7996,0.9645,161.3007,2.2945,177.7493,5,91.0702,72.72,0,0,2025-04-21
user_2035,556,60.77,43.14,303.6021,269.2007,0.9718,87.5668,1.3185,229.9384,7,22.9407,60.77,0,0,2025-04-17
user_928,494,325.0,49.13,305.3991,133.3277,0.2959,235.0627,1.7468,200.6778,11,40.3773,325.0,0,0,2025-05-19
user_2398,719,251.07,56.66,322.0232,250.7102,0.9371,130.044,3.3533,139.8743,7,47.7733,251.07,0,0,2025-03-31
user_230,921,67.02,32.34,472.6505,210.8643,0.5854,258.0536,2.6561,150.3462,7,27.7493,67.02,0,0,2025-06-24
user_1725,684,242.08,58.45,285.285,148.4217,0.6993,140.7261,2.7586,214.023,4,33.2223,242.08,0,0,2025-03-01
user_835,76,282.53,86.95,265.4296,101.5436,1.2141,99.5331,2.945,244.534,9,93.5038,282.53,0,0,2025-04-05
user_2161,204,143.9,41.1,265.0947,188.1346,1.07,194.6711,2.4125,110.2064,10,68.2851,143.9,0,0,2025-05-27
user_423,1241,109.71,30.33,502.8446,149.7965,0.953,154.0656,1.8539,209.5342,10,107.0577,109.71,0,0,2025-02-25
user_391,287,33.23,56.13,511.2555,160.2312,0.4288,170.6188,2.5772,173.4892,7,47.2065,33.23,0,0,2025-06-21
user_4020,608,490.22,27.8,285.552,113.677,0.8394,191.4645,2.4527,286.6814,3,42.7399,490.22,0,0,2025-04-18
user_2479,1183,212.76,81.39,404.8099,164.923,0.4998,29.2027,2.2902,51.1928,6,89.1912,212.76,0,0,2025-02-11
user_604,415,167.42,3,211.5709,210.5393,1.2207,154.2447,2.8946,184.6089,7,97.4271,167.42,0,0,2025-06-01
user_4234,1113,140.09,3.28,356.7427,205.2886,0.7251,208.978,3.3891,190.8752,8,35.7228,140.09,0,0,2025-01-05
user_2240,767,82.7,40.07,330.5975,75.4964,0.7147,203.4187,1.9244,81.0859,5,71.3521,82.7,0,0,2025-05-23
user_1462,1247,137.11,33.94,168.1411,70.1633,1.0809,200.9522,2.1473,376.8771,5,83.1968,137.11,0,0,2025-01-27
user_2050,624,199.69,22.43,494.7439,152.4065,0.5977,127.2613,2.1162,314.6341,6,60.0365,199.69,0,0,2025-03-15
user_4666,287,27.81,16.0,994.8554,42.7037,2.5366,37.6728,0.8492,45.5343,5,40.6829,27.81,0,1,2025-03-31
user_700,1353,131.72,53.62,332.6449,205.6363,1.0239,253.6905,0.1016,185.8934,6,70.5518,131.72,0,0,2025-05-27
user_2111,157,462.28,51.86,495.0386,165.0812,0.5162,136.0912,4.0551,10.3973,4,94.8621,462.28,0,0,2025-03-03
user_3722,936,363.01,72.07,377.1883,117.4381,0.7181,133.4628,2.3753,114.6579,7,68.131,363.01,0,0,2025-03-07
user_1978,965,67.23,26.99,369.7928,127.351,0.7921,181.2611,1.7228,199.9201,5,90.0669,76.88,1,0,2025-03-27
user_2311,1210,171.88,36.82,278.6545,81.9191,1.2384,175.2908,2.2447,300.4336,4,74.0474,171.88,0,0,2025-02-05
user_2608,243,165.45,49.1,512.0544,198.0374,0.5778,198.1006,2.5757,388.0604,4,50.3038,165.45,0,0,2025-04-04
user_4336,450,136.24,51.56,532.261,158.0558,0.8843,236.5311,3.5743,147.0406,7,79.9708,136.24,0,0,2025-04-07
user_1029,343,439.48,35.62,212.9325,152.3086,0.4882,230.0798,2.262,251.1746,7,95.8813,439.48,0,0,2025-04-29
user_1547,1197,136.72,62.49,363.0508,127.6503,0.4699,125.5873,2.0093,219.3481,8,65.2011,136.72,0,0,2025-03-10
user_1613,992,259.53,32.96,59.302,187.9006,0.6788,187.1828,1.4288,73.3207,5,85.3148,259.53,0,0,2025-03-23
user_4979,35,66.52,3.53,1375.8981,25.3947,6.2371,5.1165,0.1588,13.3762,2,9.8765,114.57,1,1,2025-01-22
user_1939,1373,289.68,59.32,364.1042,96.0735,0.3782,94.4125,2.9886,70.8755,6,57.7403,289.68,0,0,2025-03-25
user_722,432,143.87,21.05,361.8899,154.9557,1.0154,167.1446,2.2321,106.1341,6,100.5051,143.87,0,0,2025-02-06
user_367,1299,136.51,34.16,350.3372,184.8788,1.122,198.4865,2.6216,190.9459,7,52.8712,136.51,0,0,2025-03-13
user_2044,996,32.88,22.3,349.9065,144.4367,0.6999,243.4616,2.4941,331.0173,6,52.0728,32.88,0,0,2025-01-01
user_2219,265,272.4,48.34,279.4818,197.2263,0.6112,122.2178,1.2751,74.9112,4,96.9579,272.4,0,0,2025-02-26
user_1327,483,41.58,76.25,604.2047,205.2234,0.6004,152.5923,3.4021,129.474,8,64.5665,41.58,0,0,2025-03-16
user_4290,350,13.9,3,360.0258,121.7238,1.076,204.3456,2.3816,258.9625,7,62.6865,11.88,1,0,2025-01-05
user_4803,612,11.0,11.38,523.7547,41.6067,1.9786,70.9809,0.9993,75.1771,6,31.7694,22.74,1,1,2025-06-25
user_3991,1363,153.21,34.47,239.9162,216.5521,0.2275,208.5348,2.6407,375.6638,4,37.521,153.21,0,0,2025-04-02
user_2505,1094,27.39,65.64,430.363,146.5038,0.5664,136.8578,3.8403,284.2641,5,40.5186,29.79,1,0,2025-06-18
user_4807,524,407.04,7.87,456.6902,98.3001,1.8045,21.9724,1.7714,21.6981,4,22.6498,536.95,1,1,2025-03-22
user_3164,541,50.71,47.94,216.0538,87.3985,0.2584,196.6626,2.7161,153.0729,7,68.9034,50.71,0,0,2025-04-17
user_4419,326,483.05,44.86,277.0411,195.3363,0.6425,129.8001,1.5054,176.3183,7,37.3966,483.05,0,0,2025-02-15
user_2156,436,161.42,57.8,279.5466,144.2985,0.7695,159.0518,2.1151,269.9743,7,50.2915,161.42,0,0,2025-01-08
user_3818,1352,384.09,51.69,374.4939,122.4625,0.6726,150.5363,2.4061,282.0209,6,74.8846,384.09,0,0,2025-05-20
user_79,1379,109.35,48.66,420.0738,146.9421,0.5037,197.1074,2.1071,84.6368,10,73.4497,109.35,0,0,2025-01-12
user_3926,1435,136.17,46.52,301.3043,157.1077,1.085,143.6573,1.2122,225.8321,8,60.663,136.17,0,0,2025-06-23
user_4864,65,424.83,0.52,2023.9053,38.0054,4.831,17.7618,0.3868,2.7828,1,11.231,424.83,0,1,2025-02-23
user_1015,412,30.39,48.48,492.4069,74.2885,0.7056,173.8179,2.3245,199.8237,4,77.0389,30.39,0,0,2025-05-17
user_4057,958,112.98,57.0,349.174,148.9746,0.4962,208.7525,3.4237,239.3681,6,97.5617,112.98,0,0,2025-01-11
user_4123,623,308.62,33.08,256.7359,153.3884,0.2017,144.4066,1.2444,80.5341,11,97.9354,308.62,0,1,2025-04-02
user_792,706,444.03,67.46,414.6799,134.3212,0.2508,166.5317,3.5309,181.4039,5,100.0632,444.03,0,0,2025-02-23
user_2325,45,29.2,90.49,511.8476,90.0944,1.4398,109.1431,2.1851,162.336,7,42.8175,29.2,0,0,2025-01-29
user_3225,173,334.21,50.07,318.0027,135.5942,0.9033,156.7228,2.3085,187.4698,6,39.5516,334.21,0,0,2025-03-27
user_2898,1155,482.74,22.83,292.8829,197.5882,0.5194,124.4672,3.3784,104.3756,9,96.8931,482.74,0,0,2025-01-12
user_1056,504,16.23,32.58,342.5332,71.4367,1.0029,159.5143,1.9788,9.0152,9,22.9804,16.23,0,0,2025-01-21
user_3196,801,19.7,3,358.1564,186.0463,1.1608,165.5194,2.8333,144.0159,4,62.5347,19.7,0,0,2025-03-02
user_894,496,43.76,26.87,386.6771,135.4878,0.4569,229.0451,1.6615,64.5318,5,82.9409,43.76,0,0,2025-05-18
user_3842,248,188.8,25.67,522.4787,98.0515,0.9086,217.6267,2.8676,259.5509,9,81.0492,188.8,0,0,2025-06-25
user_1482,1004,85.38,40.63,297.9154,128.7803,0.3127,159.5363,2.9797,79.5282,6,59.7855,85.38,0,0,2025-04-13
user_2765,306,13.79,17.8,280.5581,127.1065,0.7565,243.7815,2.2484,232.6499,10,73.6193,14.63,1,0,2025-04-20
user_3242,1101,138.86,44.09,185.7584,189.4985,0.244,113.0474,2.1318,66.1648,6,44.0051,138.86,0,0,2025-02-16
user_2254,180,112.47,45.5,338.8478,36.9339,0.8221,274.9506,2.8455,325.2216,6,41.2788,112.47,0,0,2025-02-12
user_1384,1174,380.17,67.39,392.5898,127.644,1.1258,167.7916,2.612,139.1029,6,48.7604,380.17,0,0,2025-04-19
user_2861,432,156.93,50.02,476.0919,135.9594,0.7168,199.7767,1.9899,253.5992,9,41.8224,156.93,0,0,2025-03-15
user_4147,51,31.66,44.36,161.7626,191.2722,0.8254,212.2507,1.6286,160.6939,12,57.6415,31.66,0,0,2025-01-24
user_4240,463,13.11,75.04,375.824,164.1534,1.0949,234.5807,3.1104,176.0179,6,79.2109,13.11,0,0,2025-06-10
user_2793,1335,135.19,93.11,498.3393,143.6095,0.5613,237.9906,1.9829,225.3502,5,65.4949,135.19,0,0,2025-03-01
user_2300,1462,452.86,42.61,305.3753,147.2697,0.9336,105.6901,2.7352,106.5139,9,58.7994,452.86,0,0,2025-05-04
user_3967,223,76.33,58.78,471.8584,152.9712,0.9324,267.4906,1.4796,83.574,9,41.29,87.41,1,0,2025-03-14
user_4012,952,30.15,71.18,375.8057,164.9923,1.156,213.9936,2.5789,198.4261,7,87.2435,30.15,0,0,2025-05-15
user_3381,331,36.42,18.43,445.0043,129.1525,0.7871,217.5454,3.3094,147.798,8,54.8066,36.42,0,0,2025-04-10
user_4518,1474,297.28,44.25,422.6788,157.3651,0.6374,213.928,2.6854,237.7534,13,82.5037,297.28,0,1,2025-04-15
user_1214,482,52.79,65.76,239.4795,127.9041,0.7982,283.5159,2.3119,254.1355,6,81.0242,52.79,0,0,2025-03-23
user_4618,199,74.17,16.92,624.7633,93.8756,2.246,31.6164,1.5049,78.3592,2,53.042,74.17,0,1,2025-04-20
user_3987,726,373.09,22.85,389.5889,126.3736,0.9789,267.8993,2.7219,120.1493,5,39.1531,373.09,0,0,2025-02-02
user_1850,652,181.69,67.43,237.6003,128.8377,0.902,110.9218,2.5163,117.3531,4,95.3819,181.69,0,0,2025-03-06
user_35,1491,42.23,58.72,293.4952,219.132,0.8776,198.5099,2.1963,47.016,4,40.4832,42.23,0,0,2025-01-20
user_1003,1192,94.93,68.58,537.5479,128.7053,0.6069,181.3011,1.9477,207.5662,4,92.498,94.93,0,0,2025-05-11
user_2083,327,13.87,57.44,438.4797,214.6134,1.0521,98.7269,2.6189,199.9106,14,41.5147,11.53,1,0,2025-05-21
user_4416,1493,25.56,39.34,446.8606,107.4199,0.7574,189.4612,3.2705,97.8013,8,40.6079,25.56,0,0,2025-06-13
user_2839,49,88.07,44.08,412.3,190.976,0.5584,181.2694,2.2458,45.5956,3,67.1147,88.07,0,0,2025-03-13
user_2117,526,14.4,73.76,248.866,63.3063,0.2292,150.6421,1.1123,227.8521,8,69.6388,14.4,0,0,2025-01-12
user_2281,1164,225.91,41.0,394.2428,58.4926,0.8438,134.0724,2.4844,124.6517,6,33.7607,225.91,0,0,2025-04-26
user_3713,325,53.46,33.54,462.8598,140.3765,1.042,230.7875,1.686,188.4312,5,62.3125,53.46,0,0,2025-03-30
user_1653,769,62.9,19.83,314.1255,102.8893,0.4119,205.4241,2.9108,233.0069,4,58.8734,62.9,0,0,2025-03-06
user_1738,261,21.43,61.19,436.6228,105.2679,0.5213,265.8845,1.4297,160.5827,5,91.6946,21.43,0,0,2025-04-19
user_2077,310,139.34,30.05,422.4335,230.5305,1.3031,213.6372,2.3414,196.759,5,66.3587,139.34,0,0,2025-06-15
user_2806,231,450.41,32.09,335.1076,243.193,0.9659,181.7091,1.9022,329.0766,4,63.3718,450.41,0,0,2025-03-01
user_4581,454,418.0,8.52,601.1763,55.2356,1.4588,150.4546,0.7148,47.4569,3,41.497,507.63,1,1,2025-01-24
user_4212,262,235.16,27.64,314.9808,65.5683,0.8247,164.8634,3.5525,202.6872,6,52.5287,235.16,0,0,2025-02-14
user_2625,669,80.98,34.4,108.3494,255.6636,0.7352,195.2679,2.1737,146.849,9,78.9621,80.98,0,0,2025-05-11
user_2097,110,457.38,66.5,370.6867,130.269,1.0609,157.5386,1.1358,208.5818,7,66.7635,457.38,0,0,2025-03-16
user_874,1008,137.33,29.05,302.0982,126.7514,0.2674,151.8503,3.41,284.7009,8,62.6575,137.33,0,0,2025-01-25
user_3367,234,249.57,59.31,307.1842,144.071,0.8664,132.9893,2.2798,292.4313,4,53.5087,249.57,0,0,2025-06-25
user_1592,838,479.15,40.19,196.6596,160.9077,0.6424,154.9789,3.1442,258.2722,5,74.5913,479.15,0,0,2025-02-11
user_2530,1013,176.61,52.52,303.3749,124.2672,0.6547,217.7897,2.7057,146.4658,6,67.1123,176.61,0,0,2025-03-13
user_4557,564,80.06,10.38,666.3254,67.0963,1.3966,74.947,1.0195,23.7934,4,23.6484,192.1,1,1,2025-06-10
user_3811,1140,43.22,50.49,535.132,160.9196,1.4098,182.9583,1.6749,261.3186,11,78.1621,43.22,0,0,2025-04-08
user_1683,663,463.38,31.32,448.5958,154.6306,0.1946,206.339,3.6707,350.9791,7,53.5722,463.38,0,0,2025-06-24
user_2428,1313,74.85,39.67,50.3998,136.5933,0.3258,137.4664,4.3644,151.5202,6,71.5625,74.85,0,0,2025-06-10
user_4990,29,238.18,1.59,2088.3697,28.1047,2.7671,18.7686,0.4003,10.8902,1,12.3864,238.18,0,1,2025-02-23
user_739,1111,137.43,53.55,234.9155,136.8088,0.5753,255.956,2.0025,157.2628,4,43.6082,101.03,1,0,2025-06-14
user_848,1129,157.66,35.22,347.8836,127.6006,0.4506,181.9258,2.1359,194.9175,7,47.7958,140.85,1,0,2025-01-26
user_3079,830,75.61,71.43,347.3697,91.4915,0.8879,326.9674,3.476,187.3944,7,64.9317,75.61,0,0,2025-05-30
user_4038,320,282.28,34.06,239.4305,67.7324,0.7113,277.33,1.0885,164.0821,4,80.9419,282.28,0,0,2025-02-07
user_2737,1198,135.79,24.46,166.3036,147.0602,1.1268,201.1375,3.7186,192.5189,6,43.4748,135.79,0,0,2025-01-06
user_3422,899,30.48,43.56,312.8881,103.7509,0.983,193.9837,3.3253,113.0524,5,102.0547,30.48,0,1,2025-05-08
user_2698,1105,160.24,32.04,509.1476,137.7236,0.846,136.7124,0.9913,292.0768,9,77.403,160.24,0,0,2025-04-26
user_4769,646,32.89,17.59,609.8426,93.9704,1.4229,126.0247,1.4222,54.4516,3,36.2917,48.78,1,1,2025-06-24
user_3628,940,19.1,36.82,464.3669,202.7412,0.9259,197.5317,2.1219,272.2313,13,49.1686,19.1,0,0,2025-03-29
user_4430,1294,26.96,45.01,533.8847,183.2242,0.3437,123.3669,1.6912,299.6482,12,94.8355,26.96,0,0,2025-03-10
user_4965,46,105.4,3.65,1298.622,20.1306,7.2275,22.9166,0.3559,9.593,1,10.238,263.52,1,1,2025-04-05
user_106,1069,226.14,51.12,531.1056,154.718,1.112,202.5325,1.7328,300.8054,6,84.9493,226.14,0,0,2025-05-20
user_3312,607,58.9,61.94,102.8286,152.3751,1.423,200.9281,1.4776,333.5506,4,82.7765,58.9,0,0,2025-01-22
user_1132,946,437.35,62.81,291.78,161.3295,1.0974,229.6105,2.7519,154.3835,7,56.3876,437.35,0,0,2025-05-19
user_2047,1113,61.74,54.48,383.3269,183.3631,1.1852,247.3669,2.0784,463.8383,6,67.3153,61.74,0,0,2025-06-17
user_2089,852,149.96,21.86,533.3489,143.7111,0.7267,193.2883,1.5344,215.5304,10,93.8508,149.96,0,0,2025-06-14
user_545,163,159.3,28.6,340.199,135.2967,0.5445,140.928,2.6682,206.4233,4,70.9945,159.3,0,0,2025-06-27
user_3783,1495,135.16,43.38,476.7125,255.1579,0.7198,173.9252,1.2718,163.8577,11,71.7486,100.98,1,0,2025-03-27
user_597,235,27.41,29.88,161.3304,204.5541,0.8664,174.157,3.128,249.6003,11,68.7766,27.41,0,0,2025-03-26
user_3161,342,38.43,65.47,102.7179,55.1599,0.77,264.8202,3.1798,191.3026,10,92.327,38.43,0,0,2025-04-08
user_4356,52,151.03,54.21,551.5355,139.2402,0.05,143.737,1.6964,179.9252,8,75.7375,151.03,0,0,2025-06-24
user_1668,541,39.11,63.43,506.7408,102.1537,0.296,251.6867,2.7287,208.7839,6,75.3341,39.11,0,0,2025-03-28
user_2461,303,203.32,21.52,302.0583,144.149,1.0356,195.4815,0.9885,47.3675,6,59.5141,203.32,0,0,2025-04-06
user_1086,338,64.35,53.9,137.6873,151.7687,0.6582,258.3653,1.463,172.3859,3,98.842,64.35,0,0,2025-01-20
user_4135,756,69.78,54.23,517.6366,112.3063,1.1284,192.5132,3.5861,136.1645,4,64.9957,69.78,0,0,2025-05-10
user_2485,1217,134.18,56.65,572.9897,149.8097,0.4238,91.8447,3.5779,127.7619,6,61.4599,134.18,0,0,2025-04-03
user_2985,1066,336.23,72.84,248.4445,211.0488,0.8751,199.386,3.5578,53.7077,5,63.1032,336.23,0,0,2025-03-30
user_1207,850,116.34,13.78,390.7271,162.1095,0.8413,252.7989,3.9039,164.3894,9,33.3735,116.34,0,0,2025-01-01
user_2040,168,123.26,39.94,488.2689,228.4146,0.7863,202.2114,3.7034,233.615,13,91.8072,123.26,0,0,2025-03-30
user_3939,1302,302.6,21.78,264.1112,53.761,1.0905,161.6107,1.9113,198.6463,7,63.7322,302.6,0,0,2025-05-04
user_3235,113,67.16,12.36,238.0987,247.6797,0.8055,143.9081,2.7803,107.3322,11,84.9691,67.16,0,0,2025-06-20
user_2706,946,224.66,45.7,418.2917,248.8899,0.7545,143.8208,3.0429,31.8771,7,62.2394,224.66,0,0,2025-06-22
user_36,890,132.73,71.88,355.1275,150.5503,1.1826,117.7353,0.6346,196.031,5,32.418,132.73,0,0,2025-02-22
user_3574,106,140.43,32.77,514.6848,162.8895,1.211,72.2482,1.7507,10.4939,6,78.868,140.43,0,0,2025-02-09
user_3355,170,116.0,59.32,521.3915,289.4482,1.1521,91.5265,3.1129,136.8613,7,35.2208,116.0,0,0,2025-06-29
user_2566,396,256.74,20.72,304.2817,119.2344,1.0102,231.1756,1.584,258.6948,7,103.1596,256.74,0,0,2025-06-15
user_4079,1044,34.41,46.59,342.8653,168.596,1.3869,219.2577,1.7835,130.9083,5,76.9203,34.41,0,0,2025-03-01
user_4317,1274,261.37,73.68,397.7637,128.7925,0.7377,295.0978,3.3397,164.3608,8,85.6797,261.37,0,0,2025-04-02
user_2613,828,257.29,3,249.4985,47.5726,0.2934,271.413,2.9878,163.8409,6,76.2408,257.29,0,0,2025-06-21
user_4555,298,71.14,9.63,667.2439,50.0312,2.0889,91.7086,1.1777,79.7332,5,36.7614,177.26,1,1,2025-05-17
user_268,1396,251.14,47.23,488.7751,107.235,1.015,133.9307,2.8017,170.7575,6,61.7425,251.14,0,0,2025-05-27
user_3220,1147,97.96,25.95,440.0073,76.5523,0.7154,208.9191,1.184,168.9848,3,43.9193,97.96,0,0,2025-01-09
user_4480,1456,276.6,59.1,345.2378,122.5584,0.8474,195.0645,3.4381,103.0831,6,58.3927,276.6,0,0,2025-01-05
user_2252,230,41.76,74.49,512.8489,231.9358,0.7723,105.6315,2.24,87.3678,8,53.5667,41.76,0,0,2025-03-31
user_4295,572,52.03,12.77,130.9117,211.9269,0.6064,103.4119,2.8269,201.7417,8,77.7342,52.03,0,0,2025-02-26
user_4703,97,113.06,12.47,369.0449,108.1401,0.8687,88.214,1.2002,97.671,3,22.09,221.9,1,1,2025-03-07
user_53,1356,41.95,48.33,367.2871,163.4349,0.9492,97.2916,3.1657,9.836,6,48.8339,41.95,0,0,2025-02-27
user_1930,542,235.37,44.62,552.4601,121.4451,0.8132,91.7246,2.4515,229.4164,9,85.1426,235.37,0,0,2025-04-10
user_2067,1271,235.85,14.13,228.1802,166.2531,0.6859,247.7958,2.6421,292.5965,6,49.7691,215.72,1,0,2025-04-29
user_4727,362,40.14,12.45,467.6955,52.2943,1.2902,142.2323,1.0393,72.4628,6,14.9583,56.29,1,1,2025-06-02
user_812,1068,49.17,21.94,320.5401,231.3485,0.5681,162.4585,2.9057,233.8584,7,57.8368,49.17,0,0,2025-03-01
user_1030,922,107.41,36.2,63.9157,218.7047,0.666,223.7984,2.0901,274.8166,14,76.0313,107.41,0,0,2025-01-15
user_3795,951,126.15,56.62,332.849,154.0969,0.6758,167.0339,1.5113,212.5738,10,74.5785,126.15,0,1,2025-05-07
user_3296,1276,294.08,36.87,464.3067,164.3907,0.834,238.2628,2.6074,118.952,6,42.3863,294.08,0,0,2025-02-21
user_1329,292,110.78,60.03,698.1082,91.128,0.6376,125.1418,2.5677,72.458,9,62.6014,110.78,0,0,2025-04-18
user_483,489,178.58,44.51,468.9184,77.4118,0.7192,235.5177,3.275,292.3149,7,76.4909,178.58,0,0,2025-01-31
user_3166,740,52.9,42.89,79.7132,112.999,0.9937,138.0176,2.5128,86.6045,6,85.631,52.9,0,1,2025-04-02
user_4794,269,184.46,10.52,497.3324,67.8157,2.2252,61.4051,0.5925,28.6654,4,11.5093,342.16,1,1,2025-05-05
user_3803,785,30.23,12.75,175.341,131.2946,0.5721,184.2977,2.9433,84.0621,8,72.3837,30.23,0,1,2025-05-31
user_609,1456,440.22,72.5,270.0858,149.8632,0.5786,282.0535,2.7773,154.3351,11,56.7405,440.22,0,0,2025-03-14
user_312,1219,46.27,54.59,397.8699,132.3895,0.7931,213.0424,2.8651,141.6678,5,44.5738,46.27,0,0,2025-04-08
